Timestamps,Real Voltage,Imag. Voltage,Real Current,Imag. Current,Real Power,Apparent Power,Frequency
2009-03-29 17:28:59.533,-200984.512439,15345.653775,-260.339669,-27.638931,51900103.981462,-9550079.396563,59.99600
2009-03-29 17:28:59.567,-200967.986725,15547.620523,-260.108678,-27.428030,51847076.661845,-9556226.974115,59.99500
2009-03-29 17:28:59.600,-200960.215683,15735.097159,-259.911914,-26.923930,51808303.623171,-9500378.060641,59.99500
2009-03-29 17:28:59.633,-200950.429349,15906.545367,-259.411368,-27.260656,51695202.940493,-9604379.198033,59.99500
2009-03-29 17:28:59.667,-200935.310422,16100.161930,-260.167663,-26.862766,51844375.194849,-9586419.809559,59.99500
2009-03-29 17:28:59.700,-200915.264681,16313.852105,-260.147355,-26.466550,51835803.362378,-9561539.295143,59.99500
2009-03-29 17:28:59.733,-200891.747356,16525.485961,-259.894442,-25.977564,51781356.744530,-9513560.207417,59.99500
2009-03-29 17:28:59.767,-200872.159734,16725.784680,-259.847683,-25.617491,51767692.703007,-9491997.113445,59.99500
2009-03-29 17:28:59.800,-200862.957356,16919.538494,-259.883211,-25.755191,51765144.297453,-9570367.876008,59.99500
2009-03-29 17:28:59.833,-200853.556542,17098.105870,-259.946453,-25.790322,51770203.869949,-9624669.949341,59.99500
2009-03-29 17:28:59.867,-200834.998015,17291.433029,-260.195767,-25.349663,51818084.261638,-9590257.136524,59.99500
2009-03-29 17:28:59.900,-200817.858735,17495.121477,-260.441107,-24.923030,51865194.086125,-9561438.252188,59.99500
2009-03-29 17:28:59.933,-200789.191796,17713.334492,-260.709321,-24.473516,51914106.226339,-9532048.866425,59.99500
2009-03-29 17:28:59.967,-200768.227413,17926.916920,-261.150137,-24.332824,51994437.571362,-9566874.694445,59.99500
2009-03-29 17:29:00.000,-200754.567964,18132.677602,-260.802229,-23.722470,51927086.903123,-9491437.036297,59.99500
2009-03-29 17:29:00.033,-200740.758072,18336.668204,-260.916375,-23.739281,51941251.669773,-9549778.325435,59.99500
2009-03-29 17:29:00.067,-200718.829459,18534.972364,-260.285354,-23.321890,51811900.907021,-9505524.326368,59.99500
2009-03-29 17:29:00.100,-200697.072984,18760.492518,-260.420910,-23.143908,51831523.197402,-9530539.158127,59.99500
2009-03-29 17:29:00.133,-200671.977189,18987.815462,-260.536015,-22.682151,51851592.725376,-9498681.794354,59.99500
2009-03-29 17:29:00.167,-200651.312911,19204.952280,-261.217781,-22.369004,51984095.030383,-9505045.101743,59.99500
2009-03-29 17:29:00.200,-200625.945332,19416.332467,-260.918744,-22.358994,51912940.039824,-9551879.308235,59.99500
2009-03-29 17:29:00.233,-200607.303735,19623.411707,-260.958291,-22.286223,51912807.354062,-9591671.104515,59.99500
2009-03-29 17:29:00.267,-200590.287199,19827.119764,-260.727288,-22.029534,51862579.466210,-9588381.742707,59.99500
2009-03-29 17:29:00.300,-200574.755389,20030.982423,-260.922379,-21.284849,51908085.999101,-9495734.935480,59.99500
2009-03-29 17:29:00.333,-200556.121056,20241.613870,-261.482607,-21.406813,52008628.896171,-9586097.433080,59.99500
2009-03-29 17:29:00.367,-200525.304636,20454.191017,-261.611078,-21.201766,52025976.126542,-9602533.537810,59.99500
2009-03-29 17:29:00.400,-200503.167096,20657.387172,-261.273177,-20.524562,51962115.567143,-9512460.914613,59.99500
2009-03-29 17:29:00.433,-200482.486588,20874.526753,-261.539819,-20.220363,52012062.677028,-9513348.533420,59.99500
2009-03-29 17:29:00.467,-200461.800362,21069.384227,-261.162159,-20.240229,51926587.424468,-9559918.643496,59.99500
2009-03-29 17:29:00.500,-200450.716139,21258.184178,-261.434304,-19.988220,51979780.159557,-9564271.552649,59.99500
