Timestamps,Real Voltage,Imag. Voltage,Real Current,Imag. Current,Real Power,Apparent Power,Frequency
2010-10-30 05:25:58.867,157823.141792,127350.678085,205.305885,162.473007,53093067.401999,503843.362688,59.98521
2010-10-30 05:25:58.900,158246.675833,126873.252036,205.952384,161.710366,53108000.196361,539720.883419,59.98512
2010-10-30 05:25:58.933,158676.456063,126418.473161,206.367074,160.682408,53058820.643582,592095.357656,59.98526
2010-10-30 05:25:58.967,159046.621306,125933.605868,207.086743,159.950870,53079636.721763,639534.822736,59.98520
2010-10-30 05:25:59.000,159444.402233,125411.803571,207.343139,159.264026,53033291.526908,609519.578299,59.98516
2010-10-30 05:25:59.033,159827.681023,124962.108284,207.788690,158.388009,53002884.048789,650924.629416,59.98536
2010-10-30 05:25:59.067,160219.686847,124473.446347,208.439637,157.893662,53049701.635766,647526.920914,59.98541
2010-10-30 05:25:59.100,160558.530200,123983.387023,208.980050,157.189512,53042417.778669,671937.540739,59.98560
2010-10-30 05:25:59.133,160962.165065,123446.753979,209.913148,156.556899,53114515.823419,713359.415115,59.98529
2010-10-30 05:25:59.167,161343.127588,123038.650666,210.255885,156.356692,53161258.380157,642522.672772,59.98579
2010-10-30 05:25:59.200,161667.491329,122533.352239,210.413706,155.945141,53125536.908509,571437.155076,59.98572
2010-10-30 05:25:59.233,162052.634503,122092.184332,211.258646,155.479098,53217802.860860,597232.246880,59.98605
2010-10-30 05:25:59.267,162373.157905,121626.561006,211.839914,154.418620,53178521.497585,691921.222282,59.98623
2010-10-30 05:25:59.300,162664.965696,121058.386630,211.811904,154.943471,53211582.691682,437732.920018,59.98623
2010-10-30 05:25:59.333,163039.509732,120619.068812,213.589922,154.336187,53439483.303087,600121.146073,59.98616
2010-10-30 05:25:59.367,163396.948772,120196.026969,213.761382,153.667807,53398217.358980,584418.073103,59.98645
2010-10-30 05:25:59.400,163723.936071,119803.761450,213.902389,153.118686,53365135.574273,557116.918241,59.98671
2010-10-30 05:25:59.433,164059.872557,119331.754601,214.501539,152.584290,53399246.211593,563885.840087,59.98660
2010-10-30 05:25:59.467,164370.000672,118887.835088,215.079194,152.139653,53440121.225240,563104.819618,59.98699
2010-10-30 05:25:59.500,164713.799035,118458.507596,215.450690,151.624227,53448881.233377,547364.799577,59.98711
2010-10-30 05:25:59.533,165023.443120,117999.257258,216.160707,150.859578,53472902.382412,611435.864951,59.98710
2010-10-30 05:25:59.567,165266.983911,117475.398506,216.346374,150.356415,53418092.476426,566425.242275,59.98692
2010-10-30 05:25:59.600,165644.150769,117039.876934,216.806177,149.977758,53466053.330364,532029.979389,59.98692
2010-10-30 05:25:59.633,165950.540011,116639.651983,217.107704,149.345695,53448770.594028,539368.255547,59.98692
2010-10-30 05:25:59.667,166263.125793,116250.720444,217.689751,149.081179,53524572.954882,519887.534446,59.98726
2010-10-30 05:25:59.700,166551.260567,115798.825924,217.647530,148.410250,53435203.262933,485414.204681,59.98740
2010-10-30 05:25:59.733,166869.114349,115424.013435,218.337675,147.963142,53512314.159482,510932.325487,59.98786
2010-10-30 05:25:59.767,167135.997902,115018.701251,218.276525,147.234807,53416621.168141,497645.987138,59.98819
2010-10-30 05:25:59.800,167420.300981,114554.015291,218.726031,146.758516,53430955.192456,485590.117816,59.98800
2010-10-30 05:25:59.833,167684.917843,114193.501033,219.489630,146.481032,53532282.493777,501629.496335,59.98822
2010-10-30 05:25:59.867,167952.839918,113747.551870,219.689758,146.022882,53507264.173127,464214.350769,59.98828
2010-10-30 05:25:59.900,168236.825798,113385.086916,220.033412,145.158156,53476492.936736,527560.042569,59.98843
2010-10-30 05:25:59.933,168482.057011,112963.456231,219.858663,144.838750,53403725.559713,433263.995875,59.98841
2010-10-30 05:25:59.967,168784.648178,112653.745417,221.183996,144.083373,53563994.493473,598144.099898,59.98907
2010-10-30 05:26:00.000,169029.525625,112190.719842,220.810275,143.405294,53412199.238991,533134.956061,59.98859
2010-10-30 05:26:00.033,169325.075124,111821.844497,221.136135,142.910402,53424397.334860,529535.941296,59.98887
2010-10-30 05:26:00.067,169552.340198,111423.241303,221.318302,142.841414,53440889.346995,440906.499028,59.98885
2010-10-30 05:26:00.100,169821.595979,111036.555689,221.849365,141.844493,53424737.232003,545131.243650,59.98896
2010-10-30 05:26:00.133,170077.978328,110570.627873,221.786330,141.343492,53349409.323872,483638.454887,59.98833
2010-10-30 05:26:00.167,170359.232711,110236.228801,222.788266,140.832134,53478841.414693,567284.103008,59.98888
2010-10-30 05:26:00.200,170606.018950,109777.600521,222.580919,140.099203,53353398.756414,532631.853518,59.98853
2010-10-30 05:26:00.233,170892.021532,109370.250223,223.523949,140.164016,53528233.034186,493958.117668,59.98837
2010-10-30 05:26:00.267,171146.300476,108951.061457,223.571360,139.194375,53428786.048927,535734.607722,59.98821
2010-10-30 05:26:00.300,171431.762802,108534.619376,224.173019,138.468564,53459008.644613,592623.248092,59.98831
2010-10-30 05:26:00.333,171699.342941,108164.107211,224.746756,138.121283,53528635.696931,594198.657895,59.98831
2010-10-30 05:26:00.367,171919.219433,107663.257805,224.308303,137.741660,53392624.126722,469324.025588,59.98830
2010-10-30 05:26:00.400,172146.182172,107202.216267,224.684749,137.718765,53442378.611405,378943.524010,59.98819
2010-10-30 05:26:00.433,172454.426847,106777.653650,225.448079,136.717244,53477865.814663,495322.880797,59.98792
2010-10-30 05:26:00.467,172717.603181,106368.973184,225.834070,136.326937,53506475.618483,475676.246167,59.98807
2010-10-30 05:26:00.500,172942.840841,105881.382720,226.026987,136.165433,53507133.565594,383213.087708,59.98779
2010-10-30 05:26:00.533,173267.523419,105477.745158,226.874903,135.148537,53565215.461821,513400.871260,59.98795
2010-10-30 05:26:00.567,173533.554295,105105.715629,227.488968,134.541478,53618047.524306,562929.996042,59.98819
2010-10-30 05:26:00.600,173783.537174,104643.804399,227.951314,134.160268,53653226.469958,538846.687518,59.98818
2010-10-30 05:26:00.633,174051.383558,104145.119489,228.211659,133.438797,53617554.494959,541923.174126,59.98767
2010-10-30 05:26:00.667,174351.811230,103671.125305,228.391215,133.144145,53623625.440951,463651.424453,59.98748
2010-10-30 05:26:00.700,174598.912418,103191.545206,228.520488,132.608821,53583537.775038,428026.279366,59.98728
2010-10-30 05:26:00.733,174883.452498,102700.487871,229.226497,131.978883,53642216.850717,460750.462989,59.98700
2010-10-30 05:26:00.767,175193.735185,102271.285784,229.662515,131.194085,53652821.560572,503498.855048,59.98693
2010-10-30 05:26:00.800,175496.246924,101768.449576,230.048194,130.509726,53654367.111805,507680.911005,59.98692
2010-10-30 05:26:00.833,175746.917428,101275.072786,230.090916,129.904126,53593819.038777,472224.447508,59.98695
2010-10-30 05:26:00.867,176010.042399,100683.221921,230.234736,129.688997,53581131.768272,354209.075587,59.98650
2010-10-30 05:26:00.900,176230.362030,100104.479913,230.351329,129.319267,53540336.122080,269218.797082,59.98623
2010-10-30 05:26:00.933,176576.622295,99581.422744,230.760937,128.475131,53540723.060546,293797.770588,59.98572
2010-10-30 05:26:00.967,176863.608674,99060.383082,230.951485,127.466195,53473763.162056,334011.325179,59.98571
2010-10-30 05:26:01.000,177171.560188,98549.697423,231.789071,126.808441,53563364.858671,375893.503370,59.98559
2010-10-30 05:26:01.033,177447.976155,97996.513239,231.979200,125.955372,53507426.851667,382626.813177,59.98565
2010-10-30 05:26:01.067,177776.979802,97472.460097,232.588003,125.369295,53568846.307329,383150.168250,59.98560
2010-10-30 05:26:01.100,178083.750819,96972.759574,233.142837,124.406268,53582970.008417,453769.522998,59.98584
2010-10-30 05:26:01.133,178360.728987,96425.367017,232.883425,124.043235,53498171.827090,331427.884935,59.98570
2010-10-30 05:26:01.167,178635.196324,95878.307510,233.520707,123.347336,53541351.168650,355394.594260,59.98566
2010-10-30 05:26:01.200,178961.877885,95372.018937,234.000444,121.843289,53497599.370225,511790.989728,59.98573
2010-10-30 05:26:01.233,179211.502730,94831.587930,234.193478,121.747213,53515646.660976,390438.397960,59.98582
2010-10-30 05:26:01.267,179485.138251,94302.985892,234.989027,121.052159,53592618.048880,433103.352690,59.98579
2010-10-30 05:26:01.300,179672.436720,93728.331380,234.678529,120.620704,53470840.439637,323811.011205,59.98588
2010-10-30 05:26:01.333,180026.659105,93203.296949,235.569718,119.824273,53576846.610594,384310.855884,59.98585
2010-10-30 05:26:01.367,180315.190003,92767.427749,235.747795,118.482758,53500249.081883,505475.565579,59.98603
2010-10-30 05:26:01.400,180481.833196,92211.588711,235.869292,118.581052,53504669.410684,348156.400921,59.98622
