Timestamp,TermID,Timecode,CurrentMag,CurrentAng,VoltageMag,VoltageAng,Frequency,DFDT,Status,Digitals
2010-10-30 05:25:55.633,107,11,263.1716,56.13632,202809.2,56.67965,59.9848,0.008322448,0,15
2010-10-30 05:25:55.667,107,12,263.3542,56.03839,202776.8,56.49794,59.98494,-0.001443252,0,15
2010-10-30 05:25:55.700,107,11,262.9109,55.76619,202849.8,56.3154,59.98476,-5.073845E-05,0,15
2010-10-30 05:25:55.733,107,12,263.4961,55.66324,202780.1,56.13432,59.98467,-0.006008204,0,15
2010-10-30 05:25:55.767,107,11,263.1218,55.38383,202834.7,55.94341,59.98461,0.006675627,0,15
2010-10-30 05:25:55.800,107,13,263.0222,55.27452,202838.9,55.76478,59.98474,-0.001659393,0,15
2010-10-30 05:25:55.833,107,11,263.1125,55.15104,202796.1,55.56892,59.98442,-0.003649257,0,15
2010-10-30 05:25:55.867,107,12,263.0087,54.98349,202729.6,55.36932,59.98406,-0.01829781,0,15
2010-10-30 05:25:55.900,107,11,263.1306,54.76038,202777.8,55.17672,59.98391,0.001773834,0,15
2010-10-30 05:25:55.933,107,12,263.6529,54.30795,202902.1,55.00947,59.98425,0.009097941,0,15
2010-10-30 05:25:55.967,107,11,262.7519,54.28748,202851.3,54.82868,59.98416,-0.01287466,0,15
2010-10-30 05:25:56.000,107,16,262.8667,54.11092,202812.4,54.6252,59.98406,-0.001430511,0,15
2010-10-30 05:25:56.033,107,11,263.1734,53.82113,202837.1,54.42894,59.98415,0.00130333,0,15
2010-10-30 05:25:56.067,107,12,263.2407,53.59686,202894.6,54.2434,59.98435,0.01021072,0,15
2010-10-30 05:25:56.100,107,11,263.6854,53.45411,202853.6,54.05204,59.98395,-0.01811977,0,15
2010-10-30 05:25:56.133,107,12,263.5578,53.34515,202827.4,53.85674,59.98371,0.006230772,0,15
2010-10-30 05:25:56.167,107,11,263.9922,53.17471,202829.8,53.67722,59.98433,0.01737591,0,15
2010-10-30 05:25:56.200,107,13,264.0453,52.9269,202809.8,53.47417,59.98421,-0.004698448,0,15
2010-10-30 05:25:56.233,107,11,264.0977,52.69499,202843.7,53.29409,59.98426,0,0,15
2010-10-30 05:25:56.267,107,12,264.0912,52.67593,202765.6,53.09184,59.98405,-0.002523959,0,15
2010-10-30 05:25:56.300,107,11,263.8704,52.31396,202837.6,52.89489,59.984,-0.00246048,0,15
2010-10-30 05:25:56.333,107,12,264.5583,52.03161,202890.5,52.71529,59.98396,-0.00400532,0,15
2010-10-30 05:25:56.367,107,11,264.3755,51.97079,202865.7,52.52242,59.98421,0.0127282,0,15
2010-10-30 05:25:56.400,107,13,264.2329,51.78949,202868.6,52.3407,59.98428,-0.00363674,0,15
2010-10-30 05:25:56.433,107,11,264.0953,51.63329,202871.2,52.14996,59.98434,0.003248937,0,15
2010-10-30 05:25:56.467,107,12,264.207,51.48026,202808.8,51.95371,59.98424,-0.005925447,0,15
2010-10-30 05:25:56.500,107,11,264.6016,51.23762,202889.3,51.76742,59.98409,0,0,15
2010-10-30 05:25:56.533,107,12,264.3147,50.91634,202908.6,51.59583,59.98443,0.008163415,0,15
2010-10-30 05:25:56.567,107,11,264.146,50.93655,202813.8,51.38759,59.98403,-0.01122806,0,15
2010-10-30 05:25:56.600,107,13,264.3001,50.75938,202771.1,51.20224,59.98418,0.003140755,0,15
2010-10-30 05:25:56.633,107,11,264.487,50.48337,202839.5,51.01677,59.98448,0.01272831,0,15
2010-10-30 05:25:56.667,107,12,264.16,50.26195,202870.4,50.83757,59.98467,-0.001436938,0,15
2010-10-30 05:25:56.700,107,11,264.0431,50.2099,202816,50.63974,59.9842,-0.0175222,0,15
2010-10-30 05:25:56.733,107,12,264.588,49.91572,202890,50.46144,59.98458,0.01036327,0,15
2010-10-30 05:25:56.767,107,11,264.1308,49.69135,202896.2,50.28132,59.98468,0.0006802753,0,15
2010-10-30 05:25:56.800,107,13,264.1484,49.54042,202841.9,50.08171,59.98439,-0.01401901,0,15
2010-10-30 05:25:56.833,107,11,264.3018,49.39246,202903.4,49.90567,59.98444,0.004615858,0,15
2010-10-30 05:25:56.867,107,12,263.613,49.25682,202842.9,49.71498,59.9846,-5.587935E-08,0,15
2010-10-30 05:25:56.900,107,11,264.3307,49.05704,202885.9,49.52765,59.98443,-0.00381466,0,15
2010-10-30 05:25:56.933,107,12,264.6824,48.78681,202931.8,49.36338,59.98463,0.01160938,0,15
2010-10-30 05:25:56.967,107,11,264.1455,48.57927,202907.2,49.1739,59.98484,0.0002543069,0,15
2010-10-30 05:25:57.000,107,14,263.901,48.38651,202896.7,48.9821,59.9844,-0.01608526,0,15
2010-10-30 05:25:57.033,107,11,263.9828,48.19604,202933.5,48.81037,59.98486,0.02120342,0,15
2010-10-30 05:25:57.067,107,12,264.1943,48.07147,202924.8,48.63304,59.9851,-0.001608543,0,15
2010-10-30 05:25:57.100,107,11,264.1663,47.83289,202887.7,48.44343,59.9846,-0.01496628,0,15
2010-10-30 05:25:57.133,107,12,263.9704,47.69796,202868.3,48.25454,59.98456,0.003509559,0,15
2010-10-30 05:25:57.167,107,11,263.8385,47.61604,202788.9,48.06086,59.98456,-5.085021E-05,0,15
2010-10-30 05:25:57.200,107,13,264.1908,47.38885,202835.1,47.87492,59.98432,1.117587E-07,0,15
2010-10-30 05:25:57.233,107,11,264.1052,47.09388,202892,47.70476,59.98438,0.003509615,0,15
2010-10-30 05:25:57.267,107,12,264.0951,46.87805,202868.1,47.51211,59.98433,-0.002918243,0,15
2010-10-30 05:25:57.300,107,11,264.0716,46.82693,202827.5,47.32581,59.9844,-0.001284331,0,15
2010-10-30 05:25:57.333,107,12,264.0995,46.67843,202829.4,47.12506,59.98437,0.00269562,0,15
2010-10-30 05:25:57.367,107,11,263.7445,46.42476,202833.5,46.94307,59.98448,-0.006586667,0,15
2010-10-30 05:25:57.400,107,13,263.7209,46.21089,202814.6,46.75235,59.98423,-0.007712133,0,15
2010-10-30 05:25:57.433,107,11,263.17,46.038,202811.5,46.55769,59.9842,0.006790124,0,15
2010-10-30 05:25:57.467,107,12,263.3337,45.86366,202792.3,46.37555,59.98426,0.00376381,0,15
2010-10-30 05:25:57.500,107,11,263.6178,45.63581,202797.8,46.18196,59.98426,0.000305213,0,15
2010-10-30 05:25:57.533,107,12,263.3879,45.3953,202845.8,46.00918,59.98433,0.004018173,0,15
2010-10-30 05:25:57.567,107,11,263.0353,45.35173,202715.3,45.81467,59.98434,-0.001010969,0,15
2010-10-30 05:25:57.600,107,13,263.1855,45.12358,202726.5,45.61777,59.98433,-0.0001971424,0,15
2010-10-30 05:25:57.633,107,11,263.4946,44.98053,202718.8,45.43856,59.98441,0.003280677,0,15
2010-10-30 05:25:57.667,107,12,263.7758,44.73854,202761.1,45.25677,59.98474,0.007883795,0,15
2010-10-30 05:25:57.700,107,11,263.2836,44.59645,202721.1,45.0648,59.98439,-0.01171757,0,15
2010-10-30 05:25:57.733,107,12,263.3323,44.41321,202781.7,44.88251,59.98453,0.01171751,0,15
2010-10-30 05:25:57.767,107,11,263.2448,44.17377,202736.9,44.69489,59.98467,-0.000743866,0,15
2010-10-30 05:25:57.800,107,13,263.1875,44.04374,202769.8,44.5136,59.9845,0.0007630326,0,15
2010-10-30 05:25:57.833,107,11,263.2443,43.83472,202765.4,44.33607,59.98455,-0.001990031,0,15
2010-10-30 05:25:57.867,107,12,263.3726,43.78241,202745.2,44.14778,59.98464,0.008068085,0,15
2010-10-30 05:25:57.900,107,11,263.1401,43.49183,202745.5,43.96935,59.98475,-0.006116219,0,15
2010-10-30 05:25:57.933,107,12,263.1039,43.23069,202764.8,43.78712,59.98486,0.009676628,0,15
2010-10-30 05:25:57.967,107,11,262.7288,43.11574,202762.5,43.61129,59.98495,0,0,15
2010-10-30 05:25:58.000,107,15,262.4148,43.0244,202658.4,43.43152,59.98494,0.001144409,0,15
2010-10-30 05:25:58.033,107,11,263.0353,42.78669,202754.6,43.24452,59.98495,0.0003878586,0,15
2010-10-30 05:25:58.067,107,12,262.7291,42.51953,202786.4,43.06844,59.98502,0.004113559,0,15
2010-10-30 05:25:58.100,107,11,262.8883,42.39135,202796,42.89871,59.98523,0.007178038,0,15
2010-10-30 05:25:58.133,107,12,262.5983,42.36621,202677.5,42.7193,59.98513,-0.005181693,0,15
2010-10-30 05:25:58.167,107,11,263.2017,42.06554,202725.7,42.5433,59.98524,0.003471337,0,15
2010-10-30 05:25:58.200,107,13,263.0247,41.89609,202797.8,42.37721,59.98545,0.006434061,0,15
2010-10-30 05:25:58.233,107,11,263.198,41.80791,202725.3,42.1965,59.98542,-0.002250709,0,15
2010-10-30 05:25:58.267,107,12,263.0792,41.5065,202725.6,42.00998,59.98515,-0.008850116,0,15
2010-10-30 05:25:58.300,107,11,262.8325,41.42157,202754.6,41.84462,59.98539,0.007419549,0,15
2010-10-30 05:25:58.333,107,12,263.439,41.20896,202750.1,41.67279,59.98551,0.002962723,0,15
2010-10-30 05:25:58.367,107,11,263.2364,40.9928,202790.1,41.49783,59.98538,-0.003096331,0,15
2010-10-30 05:25:58.400,107,13,262.8582,40.90384,202751.4,41.32534,59.98557,0.006059054,0,15
2010-10-30 05:25:58.433,107,11,263.1861,40.7319,202771,41.14938,59.9856,-5.587935E-08,0,15
2010-10-30 05:25:58.467,107,12,263.3065,40.43204,202821.6,40.98289,59.9856,0,0,15
2010-10-30 05:25:58.500,107,11,263.3456,40.33662,202805,40.81587,59.98567,0.00438055,0,15
2010-10-30 05:25:58.533,107,12,263.5377,40.07116,202875.4,40.65531,59.98592,0.006739274,0,15
2010-10-30 05:25:58.567,107,11,262.8179,40.02554,202817.4,40.47486,59.98587,0,0,15
2010-10-30 05:25:58.600,107,13,262.7151,39.73645,202857.7,40.30922,59.98609,0.006167069,0,15
2010-10-30 05:25:58.633,107,11,263.0283,39.55795,202856,40.14003,59.98606,0,0,15
2010-10-30 05:25:58.667,107,12,262.4332,39.57868,202763.7,39.95729,59.98585,-0.004405975,0,15
2010-10-30 05:25:58.700,107,11,262.3255,39.31678,202817.8,39.78824,59.98566,0,0,15
2010-10-30 05:25:58.733,107,12,262.4347,39.20321,202752.5,39.61141,59.98568,0,0,15
2010-10-30 05:25:58.767,107,11,262.586,38.87389,202789,39.43003,59.98527,-0.01115799,0,15
2010-10-30 05:25:58.800,107,13,262.1603,38.68992,202802.1,39.2612,59.98531,-0.00432333,0,15
2010-10-30 05:25:58.833,107,11,261.9835,38.43322,202831.8,39.08297,59.98532,0.007565897,0,15
2010-10-30 05:25:58.867,107,12,261.8167,38.35705,202796.3,38.90076,59.98521,-0.009549502,0,15
2010-10-30 05:25:58.900,107,11,261.8523,38.13841,202827.1,38.72067,59.98512,0.005092677,0,15
2010-10-30 05:25:58.933,107,12,261.5458,37.90519,202878.9,38.54454,59.98526,0.002225228,0,15
2010-10-30 05:25:58.967,107,11,261.6662,37.68199,202867.2,38.37229,59.9852,-0.003445968,0,15
2010-10-30 05:25:59.000,107,14,261.4502,37.52852,202856.2,38.187,59.98516,-0.001544952,0,15
2010-10-30 05:25:59.033,107,11,261.2717,37.31665,202880.3,38.02026,59.98536,0.01146315,0,15
2010-10-30 05:25:59.067,107,12,261.4909,37.14404,202889.1,37.84336,59.98541,0.003382321,0,15
2010-10-30 05:25:59.100,107,11,261.498,36.94956,202856.9,37.67534,59.9856,0.002911985,0,15
2010-10-30 05:25:59.133,107,12,261.8656,36.71622,202849.5,37.48569,59.98529,-0.005753841,0,15
2010-10-30 05:25:59.167,107,11,262.0209,36.63632,202904.2,37.32878,59.98579,0.01207983,0,15
2010-10-30 05:25:59.200,107,13,261.9023,36.54347,202856.6,37.15974,59.98572,-0.00307722,0,15
2010-10-30 05:25:59.233,107,11,262.3051,36.35179,202897.9,36.99476,59.98605,0.009212494,0,15
2010-10-30 05:25:59.267,107,12,262.1474,36.08981,202874.5,36.83526,59.98623,0.008163471,0,15
2010-10-30 05:25:59.300,107,11,262.4343,36.18601,202768.4,36.65733,59.98623,-1.117587E-07,0,15
2010-10-30 05:25:59.333,107,12,263.5153,35.85119,202807.4,36.49459,59.98616,-1.117587E-07,0,15
2010-10-30 05:25:59.367,107,11,263.2636,35.71143,202843.9,36.33848,59.98645,0.01356762,0,15
2010-10-30 05:25:59.400,107,13,263.0581,35.59639,202875.5,36.19452,59.98671,0.005410518,0,15
2010-10-30 05:25:59.433,107,11,263.2354,35.4259,202868.7,36.03091,59.9866,0.002873763,0,15
2010-10-30 05:25:59.467,107,12,263.4493,35.27428,202859.1,35.87799,59.98699,0.01075745,0,15
2010-10-30 05:25:59.500,107,11,263.4557,35.13611,202886.8,35.72285,59.98711,0.00373207,0,15
2010-10-30 05:25:59.533,107,12,263.5983,34.91137,202870.8,35.56649,59.9871,-0.0003114715,0,15
2010-10-30 05:25:59.567,107,11,263.4631,34.79853,202765,35.40605,59.98692,-0.005607605,0,15
2010-10-30 05:25:59.600,107,13,263.6252,34.67392,202820.9,35.24404,59.98692,-7.627532E-05,0,15
2010-10-30 05:25:59.633,107,11,263.5145,34.5236,202840.8,35.10177,59.98692,0,0,15
